,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
7487,892,668,1017,632,10.3
7488,899,674,1002,691,8.4
7489,1008,861,839,943,8.3
7490,1013,873,820,985,8.1
7491,912,730,959,821,7.7
7492,907,705,995,767,7
7493,953,771,905,895,6.6
7494,916,701,954,791,6.4
7495,894,682,991,770,6
7496,895,648,1001,839,4.4
7497,845,534,1168,721,4
7498,837,512,1228,720,3.7
7499,795,504,1258,682,2.6
7500,874,552,1162,723,3.2
7501,920,667,1005,813,3.6
7502,1257,1176,612,1365,1.8
7503,1222,1239,574,1472,2.4
7504,1196,1139,617,1497,4.6
7505,1214,1153,612,1626,8.2
7506,1149,1096,639,1476,10.5
7507,1166,1134,603,1531,11.1
7508,1170,1138,611,1503,11.1
7509,1176,1209,588,1488,12.4
7510,1147,1158,615,1435,12.9
7511,1294,1330,535,1725,11.4
7512,1683,1831,374,2331,9.2
7513,1615,1712,384,2312,7.8
7514,1256,1201,563,1699,7.2
7515,1205,1098,610,1587,6
7516,1087,926,715,1390,5.3
7517,1092,875,751,1347,4.2
7518,1039,845,775,1268,3.4
7519,1001,762,850,1155,3
7520,925,677,958,1024,3.2
7521,880,613,1016,968,3.3
7522,873,592,1076,915,4.5
7523,880,618,1023,928,3.1
7524,950,680,936,1028,4.2
7525,1039,855,783,1210,3.4
7526,1284,1204,599,1531,3.9
7527,1350,1305,509,1745,4.3
7528,1476,1428,477,1974,5.6
7529,1342,1215,542,1806,5.5
7530,1488,1336,479,1985,5.1
7531,1557,1432,445,2068,5.5
7532,1610,1502,420,2087,5.5
7533,1583,1457,431,1994,5
7534,1620,1420,436,1971,5.2
7535,1605,1416,436,1941,5.3
7536,1604,1496,410,1969,5
7537,1582,1455,423,1813,5.1
7538,1523,1342,466,1677,6.4
7539,1172,813,774,1118,10.3
7540,1021,670,932,828,11.3
7541,1125,758,820,867,9.8
7542,1197,840,712,974,9.5
7543,1174,842,723,975,9.9
7544,1106,733,822,902,9.9
7545,873,549,1106,791,6.9
7546,828,506,1222,673,4.8
7547,830,492,1263,578,4.7
7548,840,515,1235,563,5
7549,909,622,1046,730,5.6
7550,1098,881,760,974,7
7551,1036,868,732,958,7.1
7552,912,692,923,713,6.4
7553,873,618,1036,617,5.3
7554,889,634,1009,591,6.3
7555,965,742,889,661,8.6
7556,1009,845,771,856,10
7557,918,729,904,639,9.4
7558,920,729,891,647,9.2
7559,923,715,915,646,8.7
7560,1021,883,766,846,8.9
7561,998,858,770,857,8.6
7562,1061,962,721,942,9
7563,1016,892,758,945,9.2
7564,859,611,1053,562,8.8
7565,945,707,963,657,8.8
7566,937,715,896,723,8.7
7567,876,618,1032,555,8.6
7568,831,530,1169,472,8.5
7569,828,514,1205,434,8.1
7570,810,470,1315,412,7.8
7571,822,493,1278,453,7.1
7572,898,646,1013,702,7
7573,909,636,992,720,7.5
7574,1256,1130,616,1311,7
7575,1298,1217,552,1444,7.6
7576,1326,1223,547,1613,8.3
7577,1139,1031,649,1388,12.4
7578,1135,1047,641,1379,13.9
7579,1117,1071,638,1289,14.4
7580,1094,1128,626,1280,14.8
7581,982,990,745,1059,15.1
7582,1107,1134,639,1299,15.4
7583,1290,1349,534,1638,13.7
7584,1445,1516,455,1946,11.5
7585,1357,1330,511,1798,10.4
7586,1248,1179,577,1609,9.9
7587,1220,1085,618,1531,8.7
7588,1137,856,758,1338,8.1
7589,1102,829,773,1274,7.3
7590,1082,801,780,1200,8
7591,1053,795,786,1143,6.8
7592,1003,740,847,1048,6.7
7593,1019,744,836,1049,5.9
7594,1071,808,757,1172,5.4
7595,1118,841,702,1368,5.5
7596,1206,948,628,1540,5.9
7597,1256,1056,582,1575,6.4
7598,1501,1367,465,1856,7.2
7599,1578,1527,419,2086,7.9
7600,1427,1280,500,1948,8.3
7601,1440,1311,482,2022,9.3
7602,1522,1365,464,2104,10.2
7603,1517,1403,451,2195,11.1
7604,1300,1113,573,1845,12.8
7605,1401,1204,526,1947,13.1
7606,1551,1303,469,2171,13.5
7607,1411,1191,519,1920,13.4
7608,1434,1239,506,1835,12.1
7609,1489,1305,476,1919,12
7610,1835,1731,355,2254,10.4
7611,1804,1679,370,2210,9.4
7612,1579,1345,459,1961,8.9
7613,1508,1246,496,1791,8.1
7614,1535,1300,483,1725,7.3
7615,1395,1131,552,1553,7.3
7616,1392,1153,542,1506,7.1
7617,1326,1087,571,1398,6.7
7618,1297,1032,605,1300,7
7619,1331,1106,568,1383,5.7
7620,1288,1036,590,1413,5.2
7621,1322,1091,565,1471,5.6
7622,1390,1167,522,1619,6.3
7623,1443,1207,502,1673,6.9
7624,1496,1254,484,1881,9.2
7625,1439,1198,502,1877,11.6
7626,1432,1150,527,1818,14
7627,1398,1149,535,1699,15
7628,1380,1206,515,1677,14.9
7629,1022,857,770,1088,15.8
7630,973,806,851,926,15.4
7631,951,862,823,961,14.4
7632,987,925,776,1066,13.4
7633,1100,1057,687,1241,12.2
7634,1064,1072,704,1220,11.3
7635,1316,1327,549,1613,9.7
7636,1262,1208,587,1577,8.4
7637,1259,1152,610,1569,8.2
7638,1166,981,697,1445,8
7639,1066,880,784,1240,7
7640,1051,883,783,1169,5.7
7641,992,808,849,1052,4.7
7642,969,788,854,1006,4.2
7643,862,609,1101,757,4.6
7644,859,581,1112,753,2.7
7645,849,552,1165,737,3.1
7646,879,594,1119,792,2.5
7647,956,735,915,945,3.1
7648,1039,828,791,1115,5
7649,1066,871,775,1131,5.8
7650,1124,927,722,1242,7.1
7651,1160,948,712,1289,7.9
7652,1110,896,737,1276,8.1
7653,1138,940,706,1359,8.3
7654,1095,857,756,1020,8.9
7655,1045,694,911,805,7.1
7656,1078,727,849,857,5.7
7657,1169,846,767,942,5.4
7658,1174,926,674,1020,5.4
7659,1075,749,827,899,7.3
7660,1044,685,903,860,5.8
7661,1110,782,798,954,6.2
7662,1086,733,848,883,5.9
7663,1092,811,773,966,5
7664,1127,884,704,983,4
7665,881,578,1017,607,5.8
7666,831,498,1237,443,5.8
7667,791,459,1421,390,6.6
7668,836,520,1296,479,7
7669,907,644,1028,732,6.6
7670,1174,1018,688,1149,7.2
7671,1094,967,682,1136,6.9
7672,992,800,797,934,8.7
7673,955,783,844,845,10
7674,959,771,852,808,11.8
7675,981,804,829,783,10.7
7676,947,791,825,785,10.9
7677,1023,898,759,899,10.7
7678,1009,860,787,922,10.6
7679,1007,884,780,951,8.9
7680,1054,992,715,1051,7.8
7681,1018,934,740,967,7.3
7682,976,870,795,861,6.9
7683,872,689,970,631,6.6
7684,805,559,1183,466,6.4
7685,800,541,1250,407,6.1
7686,785,504,1306,387,5.9
7687,757,459,1447,337,5.7
7688,751,424,1583,303,5.5
7689,766,412,1651,295,4.5
7690,759,399,1696,288,4.3
7691,758,388,1785,274,3.7
7692,761,383,1745,289,3.3
7693,762,434,1556,318,3.9
7694,869,646,1068,476,4.3
7695,938,785,853,704,4.2
7696,951,769,856,735,3.4
7697,892,702,935,735,5
7698,876,703,968,653,5.7
7699,872,686,972,603,5.2
7700,893,722,932,645,4.7
7701,879,687,980,564,4.5
7702,896,689,966,614,5.1
7703,909,706,928,658,5
7704,958,758,858,719,4.3
7705,984,803,813,772,4.3
7706,991,814,790,812,4.3
7707,881,638,990,583,3.5
7708,853,616,1071,491,4.1
7709,804,546,1194,400,3.9
7710,788,514,1285,354,3.9
7711,788,487,1346,329,4
7712,763,428,1532,296,3.9
7713,771,410,1622,283,3
7714,747,390,1775,266,3.3
7715,744,383,1881,253,2.7
7716,774,441,1646,282,2.8
7717,800,492,1310,353,3.6
7718,896,668,1043,519,3.3
7719,913,733,902,681,3.5
7720,871,638,1022,583,4.3
7721,872,662,1007,628,4.5
7722,858,634,1053,566,4.3
7723,876,683,993,572,4.3
7724,900,751,891,637,4.9
7725,864,678,987,579,5.6
7726,902,721,924,666,5.7
7727,916,720,912,707,4.8
7728,1004,918,752,990,5.1
7729,1024,945,729,1026,5.3
7730,1011,884,763,910,4.9
7731,1006,822,794,897,4.7
7732,913,645,966,651,4.6
7733,905,620,986,598,4
7734,872,628,1009,560,4.2
7735,843,597,1059,527,4.5
7736,863,622,1025,574,4.1
7737,791,480,1259,422,4.5
7738,769,412,1481,326,4.4
7739,778,417,1531,312,4.1
7740,801,470,1313,382,4.3
7741,827,533,1198,488,4.6
7742,1038,837,822,915,4.6
7743,1040,917,739,1021,4.8
7744,980,790,839,897,5.9
7745,912,683,961,699,7
7746,887,649,1009,588,6.6
7747,922,716,930,643,6.6
7748,928,748,900,685,7.3
7749,921,736,921,673,7.3
7750,905,747,924,691,7
7751,906,769,913,726,6.5
7752,981,886,819,912,5.7
7753,1053,987,750,1048,5
7754,1086,1032,717,1136,4.7
7755,967,811,863,909,4.5
7756,902,689,995,719,4.3
7757,916,725,953,746,4
7758,895,677,999,700,3.7
7759,866,613,1075,579,3.3
7760,861,585,1120,553,3
7761,845,534,1146,519,3.5
7762,849,522,1158,467,3.6
7763,818,486,1282,422,4
7764,864,554,1159,545,4.1
7765,856,559,1138,556,4.1
7766,1024,823,827,879,4.2
7767,1050,909,742,993,4.1
7768,984,832,822,892,4.3
7769,990,808,838,901,4.6
7770,970,798,842,874,4.5
7771,943,781,871,722,4.4
7772,994,871,793,836,4.7
7773,932,767,888,669,4.2
7774,891,706,949,600,3.4
7784,793,480,1306,376,1.9
7785,790,455,1376,336,1.6
7786,776,445,1460,330,1.4
7787,766,448,1494,321,1
7788,774,458,1473,334,1.4
7789,801,494,1324,395,1.6
7790,847,586,1163,473,1.4
7791,874,641,1022,553,1.7
7792,879,642,1027,545,2.5
7793,888,652,1025,547,2.9
7794,873,610,1051,527,3.6
7795,877,618,1027,505,3.1
7796,893,653,987,550,3.4
7797,866,602,1071,465,3.7
7798,873,629,1049,467,4.4
7799,911,676,998,555,4
7800,908,653,980,551,3.3
7801,907,657,981,569,3.1
7802,925,678,960,594,2.8
7803,920,649,983,598,3.1
7804,865,561,1102,434,2.9
7805,867,553,1136,412,2.8
7806,900,604,1051,469,2.9
7807,901,599,1023,515,3.8
7808,863,560,1107,430,3.2
7809,884,599,1065,503,3.1
7810,873,565,1097,494,3.1
7811,806,459,1322,368,3.1
7812,801,454,1374,348,3
7813,790,431,1439,354,2.8
7814,805,465,1358,382,2.7
7815,843,520,1202,450,3.3
7816,849,537,1148,460,4.6
7817,872,583,1126,441,5.6
7818,890,585,1097,454,7.2
7819,874,552,1128,415,6.9
7820,863,553,1133,419,8.2
7821,840,566,1176,368,7.6
7822,845,569,1151,397,7.9
7823,888,625,1062,510,7.8
7824,845,582,1120,473,6.3
7825,880,641,1077,537,5.4
7826,917,708,972,670,5
7827,927,715,965,711,4.6
7828,868,615,1095,551,4.3
7829,932,685,996,670,4
7830,971,741,901,771,2.9
7831,891,650,987,586,3.4
7832,806,495,1282,355,4
7833,787,446,1395,310,4
7834,791,435,1486,292,3.7
7835,787,415,1474,293,3.4
7836,814,449,1363,328,3.7
7837,844,538,1164,479,3.7
7838,1049,863,826,979,3.7
7839,1201,1116,617,1469,4.4
7840,1293,1153,602,1667,6.6
7841,1121,1066,683,1378,10
7842,1112,1078,683,1426,11.9
7843,1060,1048,707,1246,12.5
7844,1056,1040,711,1187,13.2
7845,1131,1139,643,1363,13.5
7846,1162,1170,618,1425,14.1
7847,1283,1328,552,1722,13
7848,1414,1490,488,2051,10.4
7849,1486,1570,455,2179,8.6
7850,1523,1533,456,2214,7.3
7851,1283,1149,587,1799,6.3
7852,1109,863,737,1527,5.4
7853,1055,782,798,1377,5.1
7854,1038,756,813,1317,4.2
7855,996,698,871,1228,4.1
7856,995,680,879,1201,4.1
7857,1000,670,868,1158,3.7
7858,1042,688,814,1204,2.5
7859,1042,701,795,1216,1.8
7860,1024,724,814,1198,2
7861,1147,886,702,1381,2.2
7862,1496,1298,492,1873,3.1
7863,1541,1353,449,2112,3.7
7864,1491,1215,503,2038,4.4
7865,1533,1334,466,2118,5.8
7866,1507,1292,479,2110,7.3
7867,1451,1264,497,1965,9.5
7868,1432,1264,487,1888,11.8
7869,1408,1202,506,1774,12.7
7870,1377,1129,540,1626,13.5
7871,1454,1190,508,1761,12.3
7872,1268,1128,573,1533,10.8
7873,1259,1211,559,1531,9.4
7874,1261,1143,595,1477,8.3
7875,1133,971,683,1332,7.8
7876,1054,818,777,1210,7.3
7877,1055,783,805,1167,6.7
7878,1059,747,820,1133,6.6
7879,1063,769,807,1109,6.4
7880,1135,854,722,1218,5.3
7881,1126,869,680,1222,3.4
7882,1058,753,764,1149,3.3
7883,1040,688,846,1090,3.7
7884,1069,737,792,1114,2.6
7885,1042,771,795,1089,3.5
7886,1322,1151,566,1446,2.7
7887,1549,1485,422,1930,2.8
7888,1416,1285,501,1809,5.8
7889,1337,1143,560,1769,9.7
7890,1281,1132,577,1696,12.7
7891,1037,981,721,1086,13.7
7892,1028,983,728,1048,13.7
7893,984,913,762,990,14.1
7894,1010,940,759,1027,14.5
7895,1113,1096,645,1359,13.2
7896,1253,1284,536,1618,10.5
7897,1400,1499,461,1869,8.9
7898,1470,1584,436,2033,8.2
7899,1281,1168,571,1756,6.7
7900,1084,855,748,1446,5.8
7901,1097,892,719,1423,4.9
7902,1032,791,793,1278,4.5
7903,1046,812,782,1265,3.9
7904,975,707,860,1107,3.4
7905,932,642,950,1014,3.3
7906,926,623,954,1011,2
7907,932,645,916,1006,1.2
7908,937,640,923,1010,2.1
7909,996,724,861,1067,1.3
7910,1382,1202,534,1630,1.3
7911,1544,1530,416,2030,2.1
7912,1429,1317,495,1916,5.1
7913,1312,1164,570,1761,8.5
7914,1205,989,643,1597,11.5
7915,1322,1110,568,1776,12.2
7916,1301,1074,574,1636,13.5
7917,1280,1030,597,1480,14.9
7918,1256,986,612,1413,15.7
7919,1358,1128,545,1611,14.7
7920,1713,1605,383,2186,12.2
7921,1655,1527,393,2203,10.3
7922,1444,1227,485,1891,9.3
7923,1314,1069,571,1662,8.3
7924,1368,1164,524,1674,6.3
7925,1195,943,645,1462,6.5
7926,1083,828,734,1273,6
7927,1055,771,781,1174,5.1
7928,973,672,887,1031,4.7
7929,1039,777,778,1082,2.9
7930,949,657,895,991,5
7931,920,601,974,925,3.9
7932,989,703,843,1017,1.8
7933,1100,854,714,1187,1.8
7934,1411,1288,492,1638,2.3
7935,1328,1300,499,1672,4.4
7936,1308,1189,534,1656,7.7
7937,1280,1127,558,1641,12.1
7938,1056,857,735,1117,15
7939,1019,825,781,901,14.5
7940,1084,923,712,1046,12.9
7941,998,841,792,884,12.1
7942,987,816,816,821,11.3
7943,1079,932,719,1056,11.4
7944,1096,954,687,1139,9.1
7945,1146,1043,639,1248,8.1
7946,1125,1025,653,1200,7.7
7947,1130,968,680,1220,7.1
7948,1017,805,807,1032,6.3
7949,1017,776,843,971,6
7950,1041,778,828,1011,5.5
7951,1034,769,816,1049,4.9
7952,1009,751,828,1053,4.1
7953,1105,828,735,1157,2.1
7954,1084,859,703,1163,1.5
7955,989,731,815,1018,1
7956,1047,792,757,1121,0.8
7957,1091,868,705,1200,1.3
7958,1263,1074,614,1403,2
7959,1165,1024,646,1365,4.1
7960,966,760,877,940,7.5
7961,927,702,932,750,9
7962,909,678,960,652,9.2
7963,941,723,922,643,9.3
7964,903,696,932,629,9.3
7965,891,668,991,549,9.7
7966,904,674,968,578,9.6
7967,900,659,990,582,8.6
7968,926,725,933,694,7.2
7969,999,821,846,926,6.4
7970,994,774,854,915,6
7971,1010,801,826,986,5.5
7972,938,685,934,840,4.9
7973,983,760,869,939,4.2
7974,963,749,900,869,4
7975,962,756,902,908,3.7
7976,980,761,854,1051,3.1
7977,914,644,972,922,2.6
7978,898,624,987,871,0.8
7979,854,572,1070,793,1.2
7980,838,531,1146,753,1
7981,831,543,1132,737,0.6
7982,833,526,1169,722,0.8
7983,870,582,1091,737,0.3
7984,984,727,891,913,4.1
7985,1065,844,780,1117,8
7986,968,743,886,774,10.7
7987,911,683,981,558,11.1
7988,868,590,1081,420,10.6
7989,868,576,1128,363,10.3
7990,904,633,1040,410,10.2
7991,944,693,928,568,9.2
7992,925,649,1003,570,6.9
7993,985,736,891,774,6
7994,1002,780,855,857,5.8
7995,938,692,937,737,5.8
7996,896,627,1033,610,5.4
7997,907,614,1052,627,5.1
7998,902,613,1049,566,4.8
7999,885,582,1072,517,4.5
8000,863,545,1119,484,4.3
8001,861,518,1141,482,3.9
8002,852,482,1187,496,3.8
8003,879,495,1147,623,3.3
8004,900,525,1090,696,3.6
8005,963,615,980,916,3.4
8006,1183,929,675,1309,2.9
8007,1161,996,639,1396,5.6
8008,1102,896,720,1226,7.5
8009,1029,835,771,1002,10.8
8010,973,797,845,769,12.9
8011,981,820,807,784,12.2
8012,960,784,842,643,12
8013,973,761,862,682,12.2
8014,968,765,843,692,12
8015,1022,854,771,926,10.5
8016,1067,879,740,996,8.7
8017,1101,908,707,1095,7.8
8018,1081,885,720,1058,7.2
8019,988,738,843,893,7.1
8020,932,630,980,681,7.1
8021,923,602,1028,599,7.2
8022,915,589,1045,550,6.9
8023,879,534,1129,470,7
8024,852,479,1275,375,7.1
8025,844,453,1378,337,6.9
8026,878,496,1182,451,6
8027,910,524,1102,600,6.4
8028,918,551,1062,712,6.1
8029,991,653,944,931,5.9
8030,1223,979,658,1332,6
8031,1277,1153,543,1520,6.6
8032,1114,922,689,1223,8.7
8033,1088,853,729,1122,10.5
8034,1064,881,727,1099,11.4
8035,1047,854,753,904,12.7
8036,1075,920,726,1022,13.3
8037,973,777,858,719,13.9
8038,942,733,912,609,13.6
8115,1521,1203,476,2141,8.5
8116,1428,1085,526,2023,8.3
8117,1463,1069,530,1967,7.1
8118,1494,1124,504,1931,5.8
8119,1462,1080,522,1889,5.3
8120,1326,967,578,1699,5
8121,1185,807,685,1467,5
8122,1154,788,709,1390,5.1
8123,1175,839,670,1371,4.1
8124,1203,870,641,1427,4.6
8125,1250,933,620,1489,5.2
8126,1321,1046,562,1610,6
8127,1323,1049,550,1619,7.1
8128,1381,1045,541,1706,7.8
8129,1480,1186,498,1882,9
8130,1485,1229,477,1911,10
8131,1522,1229,470,1943,10.8
8132,1570,1224,468,2020,11
8133,1507,1170,488,1999,11
8134,1540,1202,475,2008,10.9
8135,1556,1214,472,2026,11.1
8136,1707,1378,416,2225,11
8137,1766,1419,404,2317,11
8138,1846,1474,389,2426,11.4
8139,1795,1382,410,2355,11.1
8140,1755,1352,417,2375,10.2
8141,1738,1309,424,2494,10.1
8142,1712,1239,443,2411,9.9
8143,1751,1255,435,2226,9.4
8144,1574,1093,497,1808,9.4
8145,1458,1024,530,1571,9.6
8146,1515,1066,508,1548,8.9
8147,1491,1031,515,1541,8.5
8148,1453,1012,534,1441,8.3
8149,1443,1003,542,1396,8.1
8150,1473,1047,522,1411,8.7
8151,1548,1097,491,1497,9.5
8152,1586,1084,495,1619,11
8153,1488,1023,533,1590,14.1
8154,1220,787,675,1163,16.3
8155,1198,758,698,1001,18.7
8156,1168,836,666,822,19.5
8157,1149,917,616,773,19.9
8158,1052,734,799,588,19.4
8159,1053,727,789,610,17.1
8160,1238,1037,583,1000,15.5
8161,1188,939,658,1048,14.8
8162,1150,891,684,1002,13.9
8163,984,694,881,711,13.7
8164,1111,777,760,1024,12.5
8165,1131,793,728,1054,11.8
8166,1115,778,749,994,10.9
8167,1133,811,708,1031,10.1
8168,1024,709,798,884,9.8
8169,968,639,891,794,8.4
8170,923,567,994,688,8.3
8171,902,548,1063,617,7.7
8172,995,646,895,818,6.9
8173,858,597,1054,690,9
8174,1233,1030,619,1291,9.4
8175,1140,958,627,1200,10.3
8176,1096,1036,635,1127,11.5
8177,1295,1639,477,1582,11.7
8178,926,882,744,700,11.8
8179,970,857,748,693,12
8180,960,853,782,709,13.7
8181,941,800,823,671,12.6
8182,921,771,850,632,13
8183,940,829,823,716,13.6
8184,1036,1046,694,1059,11.8
8185,1102,1221,609,1329,10.7
8186,1035,1141,670,1196,10.4
8187,990,978,751,1131,9.7
8188,950,839,834,977,9.4
8189,988,839,803,963,8.8
8190,884,658,982,581,8.7
8191,840,597,1081,432,8.5
8192,814,526,1228,352,8
8193,821,509,1235,348,7.1
8194,802,440,1413,312,6.9
8195,805,437,1491,296,6.9
8196,850,529,1183,385,6.1
8197,913,619,1018,586,6
8198,1047,844,784,987,6.1
8199,1055,899,731,1035,6.5
8200,974,778,832,782,9.4
8201,863,669,993,511,11.3
8202,889,734,942,566,12.8
8203,906,790,893,642,12.3
8204,874,751,918,591,12
8205,849,680,1015,461,11.9
8206,923,761,909,609,12.1
8207,962,841,827,821,11.5
8208,1067,1059,671,1163,10.4
8209,1125,1121,630,1405,9.5
8210,1149,1124,623,1405,8.9
8211,1155,1034,648,1429,8.2
8212,1065,908,741,1284,7.4
8213,1145,946,699,1409,6.6
8214,1134,912,707,1376,6.3
8215,1195,1004,652,1421,5.2
8216,1141,898,689,1356,4.4
8217,1077,806,725,1296,4
8218,1052,740,768,1202,3.3
8219,1033,701,782,1206,3.2
8220,1080,768,732,1305,3.6
8221,1208,931,622,1485,3.5
8222,1363,1183,520,1643,5.2
8223,1239,1096,577,1459,7.8
8224,1044,940,706,1152,8.9
8225,956,761,849,885,9.1
8226,955,725,890,770,9.1
8227,997,825,790,852,9.6
8228,987,810,801,830,8.5
8229,1007,798,793,867,9.3
8230,1025,795,783,881,8.9
8231,1083,856,720,975,8.2
8232,1143,960,641,1136,7.4
8233,1288,1178,539,1434,7
8234,1464,1421,457,1746,6.6
8235,1341,1204,534,1592,5.9
8236,1177,1004,640,1341,5
8237,1089,913,712,1208,5.8
8238,1196,1014,643,1334,5.4
8239,1107,874,721,1208,5.7
8240,1102,897,715,1196,5.7
8241,993,688,847,931,5.8
8242,912,559,1016,656,5.7
8243,883,496,1140,478,6.9
8244,893,507,1111,489,6.9
8245,1033,711,893,893,6.4
8246,1222,966,636,1322,6.6
8247,1190,1000,624,1280,7.7
8248,1035,783,794,943,10.1
8249,990,705,873,772,9
8250,1011,732,830,826,8.7
8251,1041,763,790,808,8.3
8252,1086,850,723,901,8.9
8253,1021,755,807,763,8.9
8254,1014,761,806,722,9
8255,1023,771,807,735,9.3
8256,1172,977,657,1047,8.4
8257,1172,1017,623,1163,7.6
8258,1219,1081,590,1244,7.4
8259,1106,891,708,1025,7.4
8260,1078,824,759,982,6.9
8261,939,637,960,607,7.1
8262,975,670,943,616,6.9
8263,958,660,935,654,6.8
8264,921,594,1025,479,6.3
8265,931,580,983,487,5.6
8266,874,472,1179,382,6.4
8267,872,476,1249,350,6.9
8268,904,530,1079,438,6.4
8269,951,568,1021,578,6.4
8270,1183,896,673,1140,6.9
8271,1187,970,625,1203,8.4
8272,1072,874,715,1000,10.8
8273,1011,780,805,806,11.2
8274,997,752,837,724,11.8
8275,989,791,804,690,11.5
8276,1006,837,775,757,10.9
8277,1016,845,771,818,11.3
8278,1069,918,724,936,11.6
8279,1109,989,664,1133,11.1
8280,1182,1071,617,1298,9.7
8281,1253,1179,573,1387,8.5
8282,1288,1228,549,1502,8.3
8283,1153,981,666,1273,8
8284,1161,969,677,1271,7
8285,1271,1031,618,1464,5.4
8286,1156,909,684,1384,4.1
8287,1106,850,727,1281,3.1
8288,1008,726,834,1083,3.1
8289,966,703,865,989,2.2
8290,931,627,948,911,2.3
8291,922,611,962,893,1.9
8292,911,606,950,894,1.9
8293,993,736,819,1018,0.9
8294,1100,919,678,1191,0.6
8295,1141,940,651,1285,2.1
8296,1085,800,750,1219,3.1
8297,1153,853,696,1370,4.2
8298,1122,831,722,1317,7.4
8299,992,685,890,818,11.2
8300,1018,693,868,683,13.8
8301,981,649,924,573,12.4
8302,988,679,905,595,12.8
8303,1059,777,797,774,13.5
8304,1110,870,708,1059,11.6
8305,1204,979,639,1326,10.9
8306,1275,1061,593,1494,10.4
8307,1297,1044,600,1559,9.7
8308,1277,991,609,1575,9.1
8309,1207,888,664,1447,9.3
8310,1222,880,684,1367,9.4
8311,1141,816,745,1230,8.5
8312,1228,913,643,1396,7.8
8313,1120,770,756,1191,7.7
8314,1067,758,775,1009,8.2
8315,947,580,978,572,8.4
8316,918,501,1148,420,8
8317,920,506,1142,453,7.8
8318,941,541,1065,520,8
8319,949,552,1035,531,8.8
8320,990,604,944,579,10.1
8321,996,620,928,570,10.6
8322,1023,623,916,571,9.1
8323,1037,636,891,582,7.9
8324,1017,613,919,551,8
8325,1042,671,861,634,8.4
8326,1037,665,854,633,8.6
8327,1009,640,915,613,8.4
8328,1033,675,853,702,8
8329,1016,647,906,649,7.1
8330,1076,745,801,841,7.4
8331,1029,699,851,795,7.7
8332,984,661,898,638,7.7
8333,1003,694,876,663,7.7
8334,1009,671,877,610,6.7
8335,946,588,1005,480,6.6
8336,910,518,1130,404,5.7
8337,886,464,1273,357,4.5
8338,879,447,1317,348,4
8339,907,502,1129,399,3.9
8340,949,589,987,464,3.3
8341,1054,786,766,699,4.2
8342,1214,1010,609,1006,5.1
8343,1253,1095,566,1206,4.6
8344,1197,964,614,1122,3.8
8345,1156,859,684,1069,6.2
8346,1132,837,694,1062,7.7
8347,1207,950,623,1162,8.1
8348,1127,896,664,1010,8.1
8349,1112,851,694,931,6.9
8350,1186,925,641,1025,7
8351,1192,976,618,1110,7.3
8352,1177,931,656,979,5.8
8353,1478,1301,469,1409,5.4
8354,1486,1289,466,1438,5.5
8355,1118,863,680,1083,5.6
8356,1019,730,811,916,5.6
8357,961,643,914,825,6.4
8358,931,591,1015,704,6.3
8359,938,592,992,668,4.4
8360,888,511,1112,512,3.9
8361,844,454,1327,385,2.5
8362,851,440,1349,377,3.4
8363,905,503,1152,467,3.3
8364,987,628,929,691,3.4
8365,1124,842,690,981,3.4
8366,1408,1200,490,1369,4.1
8367,1501,1403,418,1589,4.6
8368,1266,1149,528,1370,6.1
8369,1082,855,725,1005,9.1
8370,1123,942,653,1105,11.4
8371,1174,979,611,1142,8.3
8372,1209,1082,573,1105,6.5
8373,1120,940,657,917,6.6
8374,1174,1010,613,1050,7.4
8375,1068,896,702,848,6.4
8376,1146,985,650,952,5.8
8377,1204,1089,601,1059,5.6
8378,1062,903,717,720,4.2
8379,1122,919,680,981,4.3
8380,940,686,903,648,4.5
8381,935,628,995,611,4.4
8382,1011,725,852,773,4.2
8383,952,665,907,703,4
8384,899,572,1063,560,3.9
8385,880,533,1161,499,3.5
8386,882,516,1132,575,3.2
8387,844,466,1261,478,4.1
8388,860,497,1251,442,4.2
8389,917,597,1084,602,4.5
8390,1126,886,719,936,4.4
8391,1033,820,740,870,4.3
8392,944,697,881,688,3.1
8393,955,687,895,706,2.8
8394,992,694,900,756,3.9
8395,1090,910,701,974,5.1
8396,1151,983,629,1121,5.7
8397,1148,975,638,1064,5.6
8398,1140,946,653,1076,5.4
8399,1160,990,632,1090,4.9
8400,1167,1027,610,1119,4.8
8401,1194,1038,605,1181,4.8
8402,1224,1071,590,1240,4.6
8403,1209,1028,619,1254,4.2
8404,1145,962,657,1192,4.3
8405,1016,744,825,1020,4.2
8406,1018,750,831,916,3.2
8407,937,625,977,798,5.1
8408,949,647,956,762,4
8409,895,545,1080,685,4.3
8410,884,528,1148,619,2.9
8411,883,518,1135,606,3.3
8412,968,652,937,788,3.6
8413,1071,787,755,947,3.8
8414,1310,1082,555,1254,4.1
8415,1332,1132,522,1352,3.9
8416,1178,939,640,1165,4.1
8417,1093,836,728,1025,4.6
8418,1060,784,770,941,5.5
8419,1121,873,697,1000,6.7
8420,1118,888,685,962,7.9
8421,1205,1002,612,1214,8.5
8422,1274,1094,537,1428,7.6
8423,1301,1092,525,1484,7.2
8424,1405,1224,468,1658,6.7
8425,1375,1230,473,1632,6.1
8426,1367,1225,485,1628,6.3
8427,1324,1121,531,1481,6
8428,1170,917,652,1205,5.6
