,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
7595,1118.0,841.0,702.0,1368.0,5.5
7596,1206.0,948.0,628.0,1540.0,5.9
7597,1256.0,1056.0,582.0,1575.0,6.4
7598,1501.0,1367.0,465.0,1856.0,7.2
7599,1578.0,1527.0,419.0,2086.0,7.9
7600,1427.0,1280.0,500.0,1948.0,8.3
7601,1440.0,1311.0,482.0,2022.0,9.3
7602,1522.0,1365.0,464.0,2104.0,10.2
7603,1517.0,1403.0,451.0,2195.0,11.1
7604,1300.0,1113.0,573.0,1845.0,12.8
7605,1401.0,1204.0,526.0,1947.0,13.1
7606,1551.0,1303.0,469.0,2171.0,13.5
7607,1411.0,1191.0,519.0,1920.0,13.4
7608,1434.0,1239.0,506.0,1835.0,12.1
7609,1489.0,1305.0,476.0,1919.0,12.0
7610,1835.0,1731.0,355.0,2254.0,10.4
7611,1804.0,1679.0,370.0,2210.0,9.4
7612,1579.0,1345.0,459.0,1961.0,8.9
7613,1508.0,1246.0,496.0,1791.0,8.1
7614,1535.0,1300.0,483.0,1725.0,7.3
7615,1395.0,1131.0,552.0,1553.0,7.3
7616,1392.0,1153.0,542.0,1506.0,7.1
7617,1326.0,1087.0,571.0,1398.0,6.7
7618,1297.0,1032.0,605.0,1300.0,7.0
7619,1331.0,1106.0,568.0,1383.0,5.7
7620,1288.0,1036.0,590.0,1413.0,5.2
7621,1322.0,1091.0,565.0,1471.0,5.6
7622,1390.0,1167.0,522.0,1619.0,6.3
7623,1443.0,1207.0,502.0,1673.0,6.9
7624,1496.0,1254.0,484.0,1881.0,9.2
7625,1439.0,1198.0,502.0,1877.0,11.6
7626,1432.0,1150.0,527.0,1818.0,14.0
7627,1398.0,1149.0,535.0,1699.0,15.0
7628,1380.0,1206.0,515.0,1677.0,14.9
7629,1022.0,857.0,770.0,1088.0,15.8
7630,973.0,806.0,851.0,926.0,15.4
7631,951.0,862.0,823.0,961.0,14.4
7632,987.0,925.0,776.0,1066.0,13.4
7633,1100.0,1057.0,687.0,1241.0,12.2
7634,1064.0,1072.0,704.0,1220.0,11.3
7635,1316.0,1327.0,549.0,1613.0,9.7
7636,1262.0,1208.0,587.0,1577.0,8.4
7637,1259.0,1152.0,610.0,1569.0,8.2
7638,1166.0,981.0,697.0,1445.0,8.0
7639,1066.0,880.0,784.0,1240.0,7.0
7640,1051.0,883.0,783.0,1169.0,5.7
7641,992.0,808.0,849.0,1052.0,4.7
7642,969.0,788.0,854.0,1006.0,4.2
7643,862.0,609.0,1101.0,757.0,4.6
7644,859.0,581.0,1112.0,753.0,2.7
7645,849.0,552.0,1165.0,737.0,3.1
7646,879.0,594.0,1119.0,792.0,2.5
7647,956.0,735.0,915.0,945.0,3.1
7648,1039.0,828.0,791.0,1115.0,5.0
7649,1066.0,871.0,775.0,1131.0,5.8
7650,1124.0,927.0,722.0,1242.0,7.1
7651,1160.0,948.0,712.0,1289.0,7.9
7652,1110.0,896.0,737.0,1276.0,8.1
7653,1138.0,940.0,706.0,1359.0,8.3
7654,1095.0,857.0,756.0,1020.0,8.9
7655,1045.0,694.0,911.0,805.0,7.1
7656,1078.0,727.0,849.0,857.0,5.7
7657,1169.0,846.0,767.0,942.0,5.4
7658,1174.0,926.0,674.0,1020.0,5.4
7659,1075.0,749.0,827.0,899.0,7.3
7660,1044.0,685.0,903.0,860.0,5.8
7661,1110.0,782.0,798.0,954.0,6.2
7662,1086.0,733.0,848.0,883.0,5.9
7663,1092.0,811.0,773.0,966.0,5.0
7664,1127.0,884.0,704.0,983.0,4.0
7665,881.0,578.0,1017.0,607.0,5.8
7666,831.0,498.0,1237.0,443.0,5.8
7667,791.0,459.0,1421.0,390.0,6.6
7668,836.0,520.0,1296.0,479.0,7.0
7669,907.0,644.0,1028.0,732.0,6.6
7670,1174.0,1018.0,688.0,1149.0,7.2
7671,1094.0,967.0,682.0,1136.0,6.9
7672,992.0,800.0,797.0,934.0,8.7
7673,955.0,783.0,844.0,845.0,10.0
7674,959.0,771.0,852.0,808.0,11.8
7675,981.0,804.0,829.0,783.0,10.7
7676,947.0,791.0,825.0,785.0,10.9
7677,1023.0,898.0,759.0,899.0,10.7
7678,1009.0,860.0,787.0,922.0,10.6
7679,1007.0,884.0,780.0,951.0,8.9
7680,1054.0,992.0,715.0,1051.0,7.8
7681,1018.0,934.0,740.0,967.0,7.3
7682,976.0,870.0,795.0,861.0,6.9
7683,872.0,689.0,970.0,631.0,6.6
7684,805.0,559.0,1183.0,466.0,6.4
7685,800.0,541.0,1250.0,407.0,6.1
7686,785.0,504.0,1306.0,387.0,5.9
7687,757.0,459.0,1447.0,337.0,5.7
7688,751.0,424.0,1583.0,303.0,5.5
7689,766.0,412.0,1651.0,295.0,4.5
7690,759.0,399.0,1696.0,288.0,4.3
7691,758.0,388.0,1785.0,274.0,3.7
7692,761.0,383.0,1745.0,289.0,3.3
7693,762.0,434.0,1556.0,318.0,3.9
7694,869.0,646.0,1068.0,476.0,4.3
7695,938.0,785.0,853.0,704.0,4.2
7696,951.0,769.0,856.0,735.0,3.4
7697,892.0,702.0,935.0,735.0,5.0
7698,876.0,703.0,968.0,653.0,5.7
7699,872.0,686.0,972.0,603.0,5.2
7700,893.0,722.0,932.0,645.0,4.7
7701,879.0,687.0,980.0,564.0,4.5
7702,896.0,689.0,966.0,614.0,5.1
7703,909.0,706.0,928.0,658.0,5.0
7704,958.0,758.0,858.0,719.0,4.3
7705,984.0,803.0,813.0,772.0,4.3
7706,991.0,814.0,790.0,812.0,4.3
7707,881.0,638.0,990.0,583.0,3.5
7708,853.0,616.0,1071.0,491.0,4.1
7709,804.0,546.0,1194.0,400.0,3.9
7710,788.0,514.0,1285.0,354.0,3.9
7711,788.0,487.0,1346.0,329.0,4.0
7712,763.0,428.0,1532.0,296.0,3.9
7713,771.0,410.0,1622.0,283.0,3.0
7714,747.0,390.0,1775.0,266.0,3.3
7715,744.0,383.0,1881.0,253.0,2.7
7716,774.0,441.0,1646.0,282.0,2.8
7717,800.0,492.0,1310.0,353.0,3.6
7718,896.0,668.0,1043.0,519.0,3.3
7719,913.0,733.0,902.0,681.0,3.5
7720,871.0,638.0,1022.0,583.0,4.3
7721,872.0,662.0,1007.0,628.0,4.5
7722,858.0,634.0,1053.0,566.0,4.3
7723,876.0,683.0,993.0,572.0,4.3
7724,900.0,751.0,891.0,637.0,4.9
7725,864.0,678.0,987.0,579.0,5.6
7726,902.0,721.0,924.0,666.0,5.7
7727,916.0,720.0,912.0,707.0,4.8
7728,1004.0,918.0,752.0,990.0,5.1
7729,1024.0,945.0,729.0,1026.0,5.3
7730,1011.0,884.0,763.0,910.0,4.9
7731,1006.0,822.0,794.0,897.0,4.7
7732,913.0,645.0,966.0,651.0,4.6
7733,905.0,620.0,986.0,598.0,4.0
7734,872.0,628.0,1009.0,560.0,4.2
7735,843.0,597.0,1059.0,527.0,4.5
7736,863.0,622.0,1025.0,574.0,4.1
7737,791.0,480.0,1259.0,422.0,4.5
7738,769.0,412.0,1481.0,326.0,4.4
7739,778.0,417.0,1531.0,312.0,4.1
7740,801.0,470.0,1313.0,382.0,4.3
7741,827.0,533.0,1198.0,488.0,4.6
7742,1038.0,837.0,822.0,915.0,4.6
7743,1040.0,917.0,739.0,1021.0,4.8
7744,980.0,790.0,839.0,897.0,5.9
7745,912.0,683.0,961.0,699.0,7.0
7746,887.0,649.0,1009.0,588.0,6.6
7747,922.0,716.0,930.0,643.0,6.6
7748,928.0,748.0,900.0,685.0,7.3
7749,921.0,736.0,921.0,673.0,7.3
7750,905.0,747.0,924.0,691.0,7.0
7751,906.0,769.0,913.0,726.0,6.5
7752,981.0,886.0,819.0,912.0,5.7
7753,1053.0,987.0,750.0,1048.0,5.0
7754,1086.0,1032.0,717.0,1136.0,4.7
7755,967.0,811.0,863.0,909.0,4.5
7756,902.0,689.0,995.0,719.0,4.3
7757,916.0,725.0,953.0,746.0,4.0
7758,895.0,677.0,999.0,700.0,3.7
7759,866.0,613.0,1075.0,579.0,3.3
7760,861.0,585.0,1120.0,553.0,3.0
7761,845.0,534.0,1146.0,519.0,3.5
7762,849.0,522.0,1158.0,467.0,3.6
7763,818.0,486.0,1282.0,422.0,4.0
7764,864.0,554.0,1159.0,545.0,4.1
7765,856.0,559.0,1138.0,556.0,4.1
7766,1024.0,823.0,827.0,879.0,4.2
7767,1050.0,909.0,742.0,993.0,4.1
7768,984.0,832.0,822.0,892.0,4.3
7769,990.0,808.0,838.0,901.0,4.6
7770,970.0,798.0,842.0,874.0,4.5
7771,943.0,781.0,871.0,722.0,4.4
7772,994.0,871.0,793.0,836.0,4.7
7773,932.0,767.0,888.0,669.0,4.2
7774,891.0,706.0,949.0,600.0,3.4
7775,-200.0,-200.0,-200.0,-200.0,-200
7776,-200.0,-200.0,-200.0,-200.0,-200
7777,-200.0,-200.0,-200.0,-200.0,-200
7778,-200.0,-200.0,-200.0,-200.0,-200
7779,-200.0,-200.0,-200.0,-200.0,-200
7780,-200.0,-200.0,-200.0,-200.0,-200
7781,-200.0,-200.0,-200.0,-200.0,-200
7782,-200.0,-200.0,-200.0,-200.0,-200
7783,-200.0,-200.0,-200.0,-200.0,-200
7784,793.0,480.0,1306.0,376.0,1.9
7785,790.0,455.0,1376.0,336.0,1.6
7786,776.0,445.0,1460.0,330.0,1.4
7787,766.0,448.0,1494.0,321.0,1.0
7788,774.0,458.0,1473.0,334.0,1.4
7789,801.0,494.0,1324.0,395.0,1.6
7790,847.0,586.0,1163.0,473.0,1.4
7791,874.0,641.0,1022.0,553.0,1.7
7792,879.0,642.0,1027.0,545.0,2.5
7793,888.0,652.0,1025.0,547.0,2.9
7794,873.0,610.0,1051.0,527.0,3.6
7795,877.0,618.0,1027.0,505.0,3.1
7796,893.0,653.0,987.0,550.0,3.4
7797,866.0,602.0,1071.0,465.0,3.7
7798,873.0,629.0,1049.0,467.0,4.4
7799,911.0,676.0,998.0,555.0,4.0
7800,908.0,653.0,980.0,551.0,3.3
7801,907.0,657.0,981.0,569.0,3.1
7802,925.0,678.0,960.0,594.0,2.8
7803,920.0,649.0,983.0,598.0,3.1
7804,865.0,561.0,1102.0,434.0,2.9
7805,867.0,553.0,1136.0,412.0,2.8
7806,900.0,604.0,1051.0,469.0,2.9
7807,901.0,599.0,1023.0,515.0,3.8
7808,863.0,560.0,1107.0,430.0,3.2
7809,884.0,599.0,1065.0,503.0,3.1
7810,873.0,565.0,1097.0,494.0,3.1
7811,806.0,459.0,1322.0,368.0,3.1
7812,801.0,454.0,1374.0,348.0,3.0
7813,790.0,431.0,1439.0,354.0,2.8
7814,805.0,465.0,1358.0,382.0,2.7
7815,843.0,520.0,1202.0,450.0,3.3
7816,849.0,537.0,1148.0,460.0,4.6
7817,872.0,583.0,1126.0,441.0,5.6
7818,890.0,585.0,1097.0,454.0,7.2
7819,874.0,552.0,1128.0,415.0,6.9
7820,863.0,553.0,1133.0,419.0,8.2
7821,840.0,566.0,1176.0,368.0,7.6
7822,845.0,569.0,1151.0,397.0,7.9
7823,888.0,625.0,1062.0,510.0,7.8
7824,845.0,582.0,1120.0,473.0,6.3
7825,880.0,641.0,1077.0,537.0,5.4
7826,917.0,708.0,972.0,670.0,5.0
7827,927.0,715.0,965.0,711.0,4.6
7828,868.0,615.0,1095.0,551.0,4.3
7829,932.0,685.0,996.0,670.0,4.0
7830,971.0,741.0,901.0,771.0,2.9
7831,891.0,650.0,987.0,586.0,3.4
7832,806.0,495.0,1282.0,355.0,4.0
7833,787.0,446.0,1395.0,310.0,4.0
7834,791.0,435.0,1486.0,292.0,3.7
7835,787.0,415.0,1474.0,293.0,3.4
7836,814.0,449.0,1363.0,328.0,3.7
7837,844.0,538.0,1164.0,479.0,3.7
7838,1049.0,863.0,826.0,979.0,3.7
7839,1201.0,1116.0,617.0,1469.0,4.4
7840,1293.0,1153.0,602.0,1667.0,6.6
7841,1121.0,1066.0,683.0,1378.0,10.0
7842,1112.0,1078.0,683.0,1426.0,11.9
7843,1060.0,1048.0,707.0,1246.0,12.5
7844,1056.0,1040.0,711.0,1187.0,13.2
7845,1131.0,1139.0,643.0,1363.0,13.5
7846,1162.0,1170.0,618.0,1425.0,14.1
7847,1283.0,1328.0,552.0,1722.0,13.0
7848,1414.0,1490.0,488.0,2051.0,10.4
7849,1486.0,1570.0,455.0,2179.0,8.6
7850,1523.0,1533.0,456.0,2214.0,7.3
7851,1283.0,1149.0,587.0,1799.0,6.3
7852,1109.0,863.0,737.0,1527.0,5.4
7853,1055.0,782.0,798.0,1377.0,5.1
7854,1038.0,756.0,813.0,1317.0,4.2
7855,996.0,698.0,871.0,1228.0,4.1
7856,995.0,680.0,879.0,1201.0,4.1
7857,1000.0,670.0,868.0,1158.0,3.7
7858,1042.0,688.0,814.0,1204.0,2.5
7859,1042.0,701.0,795.0,1216.0,1.8
7860,1024.0,724.0,814.0,1198.0,2.0
7861,1147.0,886.0,702.0,1381.0,2.2
7862,1496.0,1298.0,492.0,1873.0,3.1
7863,1541.0,1353.0,449.0,2112.0,3.7
7864,1491.0,1215.0,503.0,2038.0,4.4
7865,1533.0,1334.0,466.0,2118.0,5.8
7866,1507.0,1292.0,479.0,2110.0,7.3
7867,1451.0,1264.0,497.0,1965.0,9.5
7868,1432.0,1264.0,487.0,1888.0,11.8
7869,1408.0,1202.0,506.0,1774.0,12.7
7870,1377.0,1129.0,540.0,1626.0,13.5
7871,1454.0,1190.0,508.0,1761.0,12.3
7872,1268.0,1128.0,573.0,1533.0,10.8
7873,1259.0,1211.0,559.0,1531.0,9.4
7874,1261.0,1143.0,595.0,1477.0,8.3
7875,1133.0,971.0,683.0,1332.0,7.8
7876,1054.0,818.0,777.0,1210.0,7.3
7877,1055.0,783.0,805.0,1167.0,6.7
7878,1059.0,747.0,820.0,1133.0,6.6
7879,1063.0,769.0,807.0,1109.0,6.4
7880,1135.0,854.0,722.0,1218.0,5.3
7881,1126.0,869.0,680.0,1222.0,3.4
7882,1058.0,753.0,764.0,1149.0,3.3
7883,1040.0,688.0,846.0,1090.0,3.7
7884,1069.0,737.0,792.0,1114.0,2.6
7885,1042.0,771.0,795.0,1089.0,3.5
7886,1322.0,1151.0,566.0,1446.0,2.7
7887,1549.0,1485.0,422.0,1930.0,2.8
7888,1416.0,1285.0,501.0,1809.0,5.8
7889,1337.0,1143.0,560.0,1769.0,9.7
7890,1281.0,1132.0,577.0,1696.0,12.7
7891,1037.0,981.0,721.0,1086.0,13.7
7892,1028.0,983.0,728.0,1048.0,13.7
7893,984.0,913.0,762.0,990.0,14.1
7894,1010.0,940.0,759.0,1027.0,14.5
7895,1113.0,1096.0,645.0,1359.0,13.2
7896,1253.0,1284.0,536.0,1618.0,10.5
7897,1400.0,1499.0,461.0,1869.0,8.9
7898,1470.0,1584.0,436.0,2033.0,8.2
7899,1281.0,1168.0,571.0,1756.0,6.7
7900,1084.0,855.0,748.0,1446.0,5.8
7901,1097.0,892.0,719.0,1423.0,4.9
7902,1032.0,791.0,793.0,1278.0,4.5
7903,1046.0,812.0,782.0,1265.0,3.9
7904,975.0,707.0,860.0,1107.0,3.4
7905,932.0,642.0,950.0,1014.0,3.3
7906,926.0,623.0,954.0,1011.0,2.0
7907,932.0,645.0,916.0,1006.0,1.2
7908,937.0,640.0,923.0,1010.0,2.1
7909,996.0,724.0,861.0,1067.0,1.3
7910,1382.0,1202.0,534.0,1630.0,1.3
7911,1544.0,1530.0,416.0,2030.0,2.1
7912,1429.0,1317.0,495.0,1916.0,5.1
7913,1312.0,1164.0,570.0,1761.0,8.5
7914,1205.0,989.0,643.0,1597.0,11.5
7915,1322.0,1110.0,568.0,1776.0,12.2
7916,1301.0,1074.0,574.0,1636.0,13.5
7917,1280.0,1030.0,597.0,1480.0,14.9
7918,1256.0,986.0,612.0,1413.0,15.7
7919,1358.0,1128.0,545.0,1611.0,14.7
7920,1713.0,1605.0,383.0,2186.0,12.2
7921,1655.0,1527.0,393.0,2203.0,10.3
7922,1444.0,1227.0,485.0,1891.0,9.3
7923,1314.0,1069.0,571.0,1662.0,8.3
7924,1368.0,1164.0,524.0,1674.0,6.3
7925,1195.0,943.0,645.0,1462.0,6.5
7926,1083.0,828.0,734.0,1273.0,6.0
7927,1055.0,771.0,781.0,1174.0,5.1
7928,973.0,672.0,887.0,1031.0,4.7
7929,1039.0,777.0,778.0,1082.0,2.9
7930,949.0,657.0,895.0,991.0,5.0
7931,920.0,601.0,974.0,925.0,3.9
7932,989.0,703.0,843.0,1017.0,1.8
7933,1100.0,854.0,714.0,1187.0,1.8
7934,1411.0,1288.0,492.0,1638.0,2.3
7935,1328.0,1300.0,499.0,1672.0,4.4
7936,1308.0,1189.0,534.0,1656.0,7.7
7937,1280.0,1127.0,558.0,1641.0,12.1
7938,1056.0,857.0,735.0,1117.0,15.0
7939,1019.0,825.0,781.0,901.0,14.5
7940,1084.0,923.0,712.0,1046.0,12.9
7941,998.0,841.0,792.0,884.0,12.1
7942,987.0,816.0,816.0,821.0,11.3
7943,1079.0,932.0,719.0,1056.0,11.4
7944,1096.0,954.0,687.0,1139.0,9.1
7945,1146.0,1043.0,639.0,1248.0,8.1
7946,1125.0,1025.0,653.0,1200.0,7.7
7947,1130.0,968.0,680.0,1220.0,7.1
7948,1017.0,805.0,807.0,1032.0,6.3
7949,1017.0,776.0,843.0,971.0,6.0
7950,1041.0,778.0,828.0,1011.0,5.5
7951,1034.0,769.0,816.0,1049.0,4.9
7952,1009.0,751.0,828.0,1053.0,4.1
7953,1105.0,828.0,735.0,1157.0,2.1
7954,1084.0,859.0,703.0,1163.0,1.5
7955,989.0,731.0,815.0,1018.0,1.0
7956,1047.0,792.0,757.0,1121.0,0.8
7957,1091.0,868.0,705.0,1200.0,1.3
7958,1263.0,1074.0,614.0,1403.0,2.0
7959,1165.0,1024.0,646.0,1365.0,4.1
7960,966.0,760.0,877.0,940.0,7.5
7961,927.0,702.0,932.0,750.0,9.0
7962,909.0,678.0,960.0,652.0,9.2
7963,941.0,723.0,922.0,643.0,9.3
7964,903.0,696.0,932.0,629.0,9.3
7965,891.0,668.0,991.0,549.0,9.7
7966,904.0,674.0,968.0,578.0,9.6
7967,900.0,659.0,990.0,582.0,8.6
7968,926.0,725.0,933.0,694.0,7.2
7969,999.0,821.0,846.0,926.0,6.4
7970,994.0,774.0,854.0,915.0,6.0
7971,1010.0,801.0,826.0,986.0,5.5
7972,938.0,685.0,934.0,840.0,4.9
7973,983.0,760.0,869.0,939.0,4.2
7974,963.0,749.0,900.0,869.0,4.0
7975,962.0,756.0,902.0,908.0,3.7
7976,980.0,761.0,854.0,1051.0,3.1
7977,914.0,644.0,972.0,922.0,2.6
7978,898.0,624.0,987.0,871.0,0.8
7979,854.0,572.0,1070.0,793.0,1.2
7980,838.0,531.0,1146.0,753.0,1.0
7981,831.0,543.0,1132.0,737.0,0.6
7982,833.0,526.0,1169.0,722.0,0.8
7983,870.0,582.0,1091.0,737.0,0.3
7984,984.0,727.0,891.0,913.0,4.1
7985,1065.0,844.0,780.0,1117.0,8.0
7986,968.0,743.0,886.0,774.0,10.7
7987,911.0,683.0,981.0,558.0,11.1
7988,868.0,590.0,1081.0,420.0,10.6
7989,868.0,576.0,1128.0,363.0,10.3
7990,904.0,633.0,1040.0,410.0,10.2
7991,944.0,693.0,928.0,568.0,9.2
7992,925.0,649.0,1003.0,570.0,6.9
7993,985.0,736.0,891.0,774.0,6.0
7994,1002.0,780.0,855.0,857.0,5.8
7995,938.0,692.0,937.0,737.0,5.8
7996,896.0,627.0,1033.0,610.0,5.4
7997,907.0,614.0,1052.0,627.0,5.1
7998,902.0,613.0,1049.0,566.0,4.8
7999,885.0,582.0,1072.0,517.0,4.5
8000,863.0,545.0,1119.0,484.0,4.3
8001,861.0,518.0,1141.0,482.0,3.9
8002,852.0,482.0,1187.0,496.0,3.8
8003,879.0,495.0,1147.0,623.0,3.3
8004,900.0,525.0,1090.0,696.0,3.6
8005,963.0,615.0,980.0,916.0,3.4
8006,1183.0,929.0,675.0,1309.0,2.9
8007,1161.0,996.0,639.0,1396.0,5.6
8008,1102.0,896.0,720.0,1226.0,7.5
8009,1029.0,835.0,771.0,1002.0,10.8
8010,973.0,797.0,845.0,769.0,12.9
8011,981.0,820.0,807.0,784.0,12.2
8012,960.0,784.0,842.0,643.0,12.0
8013,973.0,761.0,862.0,682.0,12.2
8014,968.0,765.0,843.0,692.0,12.0
8015,1022.0,854.0,771.0,926.0,10.5
8016,1067.0,879.0,740.0,996.0,8.7
8017,1101.0,908.0,707.0,1095.0,7.8
8018,1081.0,885.0,720.0,1058.0,7.2
8019,988.0,738.0,843.0,893.0,7.1
8020,932.0,630.0,980.0,681.0,7.1
8021,923.0,602.0,1028.0,599.0,7.2
8022,915.0,589.0,1045.0,550.0,6.9
8023,879.0,534.0,1129.0,470.0,7.0
8024,852.0,479.0,1275.0,375.0,7.1
8025,844.0,453.0,1378.0,337.0,6.9
8026,878.0,496.0,1182.0,451.0,6.0
8027,910.0,524.0,1102.0,600.0,6.4
8028,918.0,551.0,1062.0,712.0,6.1
8029,991.0,653.0,944.0,931.0,5.9
8030,1223.0,979.0,658.0,1332.0,6.0
8031,1277.0,1153.0,543.0,1520.0,6.6
8032,1114.0,922.0,689.0,1223.0,8.7
8033,1088.0,853.0,729.0,1122.0,10.5
8034,1064.0,881.0,727.0,1099.0,11.4
8035,1047.0,854.0,753.0,904.0,12.7
8036,1075.0,920.0,726.0,1022.0,13.3
8037,973.0,777.0,858.0,719.0,13.9
8038,942.0,733.0,912.0,609.0,13.6
8039,-200.0,-200.0,-200.0,-200.0,-200
8040,-200.0,-200.0,-200.0,-200.0,-200
8041,-200.0,-200.0,-200.0,-200.0,-200
8042,-200.0,-200.0,-200.0,-200.0,-200
8043,-200.0,-200.0,-200.0,-200.0,-200
8044,-200.0,-200.0,-200.0,-200.0,-200
8045,-200.0,-200.0,-200.0,-200.0,-200
8046,-200.0,-200.0,-200.0,-200.0,-200
8047,-200.0,-200.0,-200.0,-200.0,-200
8048,-200.0,-200.0,-200.0,-200.0,-200
8049,-200.0,-200.0,-200.0,-200.0,-200
8050,-200.0,-200.0,-200.0,-200.0,-200
8051,-200.0,-200.0,-200.0,-200.0,-200
8052,-200.0,-200.0,-200.0,-200.0,-200
8053,-200.0,-200.0,-200.0,-200.0,-200
8054,-200.0,-200.0,-200.0,-200.0,-200
8055,-200.0,-200.0,-200.0,-200.0,-200
8056,-200.0,-200.0,-200.0,-200.0,-200
8057,-200.0,-200.0,-200.0,-200.0,-200
8058,-200.0,-200.0,-200.0,-200.0,-200
8059,-200.0,-200.0,-200.0,-200.0,-200
8060,-200.0,-200.0,-200.0,-200.0,-200
8061,-200.0,-200.0,-200.0,-200.0,-200
8062,-200.0,-200.0,-200.0,-200.0,-200
8063,-200.0,-200.0,-200.0,-200.0,-200
8064,-200.0,-200.0,-200.0,-200.0,-200
8065,-200.0,-200.0,-200.0,-200.0,-200
8066,-200.0,-200.0,-200.0,-200.0,-200
8067,-200.0,-200.0,-200.0,-200.0,-200
8068,-200.0,-200.0,-200.0,-200.0,-200
8069,-200.0,-200.0,-200.0,-200.0,-200
8070,-200.0,-200.0,-200.0,-200.0,-200
8071,-200.0,-200.0,-200.0,-200.0,-200
8072,-200.0,-200.0,-200.0,-200.0,-200
8073,-200.0,-200.0,-200.0,-200.0,-200
8074,-200.0,-200.0,-200.0,-200.0,-200
8075,-200.0,-200.0,-200.0,-200.0,-200
8076,-200.0,-200.0,-200.0,-200.0,-200
8077,-200.0,-200.0,-200.0,-200.0,-200
8078,-200.0,-200.0,-200.0,-200.0,-200
8079,-200.0,-200.0,-200.0,-200.0,-200
8080,-200.0,-200.0,-200.0,-200.0,-200
8081,-200.0,-200.0,-200.0,-200.0,-200
8082,-200.0,-200.0,-200.0,-200.0,-200
8083,-200.0,-200.0,-200.0,-200.0,-200
8084,-200.0,-200.0,-200.0,-200.0,-200
8085,-200.0,-200.0,-200.0,-200.0,-200
8086,-200.0,-200.0,-200.0,-200.0,-200
8087,-200.0,-200.0,-200.0,-200.0,-200
8088,-200.0,-200.0,-200.0,-200.0,-200
8089,-200.0,-200.0,-200.0,-200.0,-200
8090,-200.0,-200.0,-200.0,-200.0,-200
8091,-200.0,-200.0,-200.0,-200.0,-200
8092,-200.0,-200.0,-200.0,-200.0,-200
8093,-200.0,-200.0,-200.0,-200.0,-200
8094,-200.0,-200.0,-200.0,-200.0,-200
8095,-200.0,-200.0,-200.0,-200.0,-200
8096,-200.0,-200.0,-200.0,-200.0,-200
8097,-200.0,-200.0,-200.0,-200.0,-200
8098,-200.0,-200.0,-200.0,-200.0,-200
8099,-200.0,-200.0,-200.0,-200.0,-200
8100,-200.0,-200.0,-200.0,-200.0,-200
8101,-200.0,-200.0,-200.0,-200.0,-200
8102,-200.0,-200.0,-200.0,-200.0,-200
8103,-200.0,-200.0,-200.0,-200.0,-200
8104,-200.0,-200.0,-200.0,-200.0,-200
8105,-200.0,-200.0,-200.0,-200.0,-200
8106,-200.0,-200.0,-200.0,-200.0,-200
8107,-200.0,-200.0,-200.0,-200.0,-200
8108,-200.0,-200.0,-200.0,-200.0,-200
8109,-200.0,-200.0,-200.0,-200.0,-200
8110,-200.0,-200.0,-200.0,-200.0,-200
8111,-200.0,-200.0,-200.0,-200.0,-200
8112,-200.0,-200.0,-200.0,-200.0,-200
8113,-200.0,-200.0,-200.0,-200.0,-200
8114,-200.0,-200.0,-200.0,-200.0,-200
8115,1521.0,1203.0,476.0,2141.0,8.5
8116,1428.0,1085.0,526.0,2023.0,8.3
8117,1463.0,1069.0,530.0,1967.0,7.1
8118,1494.0,1124.0,504.0,1931.0,5.8
8119,1462.0,1080.0,522.0,1889.0,5.3
8120,1326.0,967.0,578.0,1699.0,5.0
8121,1185.0,807.0,685.0,1467.0,5.0
8122,1154.0,788.0,709.0,1390.0,5.1
8123,1175.0,839.0,670.0,1371.0,4.1
8124,1203.0,870.0,641.0,1427.0,4.6
8125,1250.0,933.0,620.0,1489.0,5.2
8126,1321.0,1046.0,562.0,1610.0,6.0
8127,1323.0,1049.0,550.0,1619.0,7.1
8128,1381.0,1045.0,541.0,1706.0,7.8
8129,1480.0,1186.0,498.0,1882.0,9.0
8130,1485.0,1229.0,477.0,1911.0,10.0
8131,1522.0,1229.0,470.0,1943.0,10.8
8132,1570.0,1224.0,468.0,2020.0,11.0
8133,1507.0,1170.0,488.0,1999.0,11.0
8134,1540.0,1202.0,475.0,2008.0,10.9
8135,1556.0,1214.0,472.0,2026.0,11.1
8136,1707.0,1378.0,416.0,2225.0,11.0
8137,1766.0,1419.0,404.0,2317.0,11.0
8138,1846.0,1474.0,389.0,2426.0,11.4
8139,1795.0,1382.0,410.0,2355.0,11.1
8140,1755.0,1352.0,417.0,2375.0,10.2
8141,1738.0,1309.0,424.0,2494.0,10.1
8142,1712.0,1239.0,443.0,2411.0,9.9
8143,1751.0,1255.0,435.0,2226.0,9.4
8144,1574.0,1093.0,497.0,1808.0,9.4
8145,1458.0,1024.0,530.0,1571.0,9.6
8146,1515.0,1066.0,508.0,1548.0,8.9
8147,1491.0,1031.0,515.0,1541.0,8.5
8148,1453.0,1012.0,534.0,1441.0,8.3
8149,1443.0,1003.0,542.0,1396.0,8.1
8150,1473.0,1047.0,522.0,1411.0,8.7
8151,1548.0,1097.0,491.0,1497.0,9.5
8152,1586.0,1084.0,495.0,1619.0,11.0
8153,1488.0,1023.0,533.0,1590.0,14.1
8154,1220.0,787.0,675.0,1163.0,16.3
8155,1198.0,758.0,698.0,1001.0,18.7
8156,1168.0,836.0,666.0,822.0,19.5
8157,1149.0,917.0,616.0,773.0,19.9
8158,1052.0,734.0,799.0,588.0,19.4
